basketball-v2/Iteration,Average/AverageDiscountedReturn,GaussianMLPPolicy/dLoss,GaussianMLPPolicy/KLAfter,basketball-v2/TerminationRate,GaussianMLPPolicy/Entropy,basketball-v2/AverageReturn,MetaTest/basketball-v2/AverageReturn,MetaTest/basketball-v2/TerminationRate,MetaTest/Average/SuccessRate,Average/TerminationRate,basketball-v2/AverageDiscountedReturn,MetaTest/Average/AverageReturn,Average/MinReturn,Average/StdReturn,MetaTest/basketball-v2/AverageDiscountedReturn,basketball-v2/StdReturn,GaussianMLPPolicy/KLBefore,basketball-v2/MaxReturn,Average/NumEpisodes,MetaTest/basketball-v2/SuccessRate,basketball-v2/SuccessRate,GaussianMLPPolicy/LossAfter,MetaTest/Average/NumEpisodes,Iteration,MetaTest/Average/Iteration,MetaTest/basketball-v2/Iteration,MetaTest/Average/StdReturn,MetaTest/Average/TerminationRate,basketball-v2/MinReturn,Average/MaxReturn,MetaTest/basketball-v2/NumEpisodes,Average/AverageReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/MinReturn,TotalEnvSteps,basketball-v2/NumEpisodes,GaussianMLPPolicy/LossBefore,MetaTest/basketball-v2/StdReturn,Average/SuccessRate,Average/Iteration,MetaTest/basketball-v2/MaxReturn,MetaTest/Average/MaxReturn,MetaTest/basketball-v2/MinReturn
849,600.9995589060495,3.392425969650503e-05,0.005156709812581539,0.0,0.5067825317382812,4143.035432208316,4050.158011151538,0.0,0.92,0.0,600.9995589060495,4050.158011151538,120.77458843363269,748.7930602084766,4050.1580111515386,748.7930602084766,0.0,4610.42786458112,200,0.92,0.94,-1.51487529365113e-05,50,849,849,849,841.3611877604352,0.0,120.77458843363269,4610.42786458112,50,4143.035432208316,4050.1580111515386,1222.9551158992238,170000000,200,1.8775506759993732e-05,841.3611877604352,0.94,849,4598.496229831919,4598.496229831919,1222.9551158992238
850,575.1020632178092,3.154555270157289e-05,0.005598428659141064,0.0,0.5230612754821777,3966.2112180697463,3815.262346517004,0.0,0.82,0.0,575.1020632178092,3815.262346517004,14.243686040331127,697.1526152831356,3815.2623465170036,697.1526152831356,0.0,4608.266471744035,200,0.82,0.88,-1.8023270968114957e-05,50,850,850,850,1341.2444390715857,0.0,14.243686040331127,4608.266471744035,50,3966.2112180697463,3815.2623465170036,16.814037126013304,170200000,200,1.352228173345793e-05,1341.2444390715857,0.88,850,4599.250314563165,4599.250314563165,16.814037126013304
851,624.4421678449761,1.6599677678641456e-05,0.0038982578553259373,0.0,0.5478472113609314,4329.264372938038,4248.180343223185,0.0,0.94,0.0,624.4421678449761,4248.180343223185,562.6730280533495,529.7629574400946,4248.180343223185,529.7629574400946,0.0,4612.811384941899,200,0.94,0.945,-1.8623710502652102e-06,50,851,851,851,518.1513774316217,0.0,562.6730280533495,4612.811384941899,50,4329.264372938038,4248.180343223185,3150.712066983994,170400000,200,1.4737306628376245e-05,518.1513774316217,0.945,851,4599.11517016771,4599.11517016771,3150.712066983994
852,587.3612249207881,3.8271247831289656e-05,0.005632748827338219,0.0,0.5333099365234375,4051.2612704250323,3856.5033229542023,0.0,0.9,0.0,587.3612249207881,3856.5033229542023,1122.497812609821,574.490567725356,3856.503322954202,574.490567725356,0.0,4601.916264407088,200,0.9,0.945,-5.2893261454300955e-05,50,852,852,852,1158.5112533297138,0.0,1122.497812609821,4601.916264407088,50,4051.2612704250323,3856.503322954202,45.62617583160745,170600000,200,-1.4622013623011298e-05,1158.5112533297138,0.945,852,4602.825911850044,4602.825911850044,45.62617583160745
853,598.4187023948008,2.2842012185719796e-05,0.004934706725180149,0.0,0.5216456055641174,4152.957329317469,3964.716036174101,0.0,0.94,0.0,598.4187023948008,3964.716036174101,508.4816547559137,595.5671680756701,3964.7160361741007,595.5671680756701,0.0,4612.584584264758,200,0.94,0.93,-3.099408422713168e-05,50,853,853,853,1086.2798645339992,0.0,508.4816547559137,4612.584584264758,50,4152.957329317469,3964.7160361741007,305.77819789004093,170800000,200,-8.152072041411884e-06,1086.2798645339992,0.93,853,4592.485961203988,4592.485961203988,305.77819789004093
854,604.9545828735066,4.13482885051053e-05,0.005230053327977657,0.0,0.5048270225524902,4166.367304209488,3851.8734228234935,0.0,0.92,0.0,604.9545828735066,3851.8734228234935,809.0217354451656,614.220716753514,3851.873422823493,614.220716753514,0.0,4605.34241742634,200,0.92,0.915,-5.770212737843394e-05,50,854,854,854,1191.5126568425455,0.0,809.0217354451656,4605.34241742634,50,4166.367304209488,3851.873422823493,189.07343334218032,171000000,200,-1.635383887332864e-05,1191.5126568425455,0.915,854,4588.757898568907,4588.757898568907,189.07343334218032
855,611.0712757192716,3.914158514817245e-05,0.005705350078642368,0.0,0.5284556746482849,4230.056378877812,4102.863404042378,0.0,0.94,0.0,611.0712757192716,4102.863404042378,14.42192940653474,689.7911361692946,4102.863404042377,689.7911361692946,0.0,4607.657714014458,200,0.94,0.91,-2.1096308046253398e-05,50,855,855,855,902.039083642196,0.0,14.42192940653474,4607.657714014458,50,4230.056378877812,4102.863404042377,648.7971294604495,171200000,200,1.8045277101919055e-05,902.039083642196,0.91,855,4597.464113943532,4597.464113943532,648.7971294604495
856,594.4522996795946,4.748808714793995e-05,0.005754078738391399,0.0,0.5357099175453186,4138.899192379594,4143.3465135374845,0.0,0.92,0.0,594.4522996795946,4143.3465135374845,212.23490726553567,601.6755179130463,4143.346513537484,601.6755179130463,0.0,4616.732822793608,200,0.92,0.93,-4.233067738823593e-05,50,856,856,856,716.3427573941251,0.0,212.23490726553567,4616.732822793608,50,4138.899192379594,4143.346513537484,777.9963445198207,171400000,200,5.157409759704024e-06,716.3427573941251,0.93,856,4589.580224754935,4589.580224754935,777.9963445198207
857,570.000634318073,3.519554593367502e-05,0.004937112331390381,0.0,0.5066471695899963,3940.268449018927,4117.168246377956,0.0,0.8,0.0,570.000634318073,4117.168246377956,15.207496980962082,923.4242171081938,4117.168246377955,923.4242171081938,0.0,4604.26827607358,200,0.8,0.905,-5.6418612075503916e-05,50,857,857,857,806.8194464689725,0.0,15.207496980962082,4604.26827607358,50,3940.268449018927,4117.168246377955,102.9116579987835,171600000,200,-2.1223066141828895e-05,806.8194464689725,0.905,857,4605.9292078504595,4605.9292078504595,102.9116579987835
858,584.3439566244889,2.278283000123338e-05,0.003977959509938955,0.0,0.51729816198349,4039.836685492664,4102.419202917455,0.0,0.88,0.0,584.3439566244889,4102.419202917455,14.295792437817932,753.6704945062472,4102.419202917456,753.6704945062472,0.0,4599.3763450376755,200,0.88,0.9,-1.5792389604030177e-05,50,858,858,858,953.2042199584491,0.0,14.295792437817932,4599.3763450376755,50,4039.836685492664,4102.419202917456,23.273468394764393,171800000,200,6.9904403972032014e-06,953.2042199584491,0.9,858,4592.2583510873665,4592.2583510873665,23.273468394764393
859,575.840538015627,4.2385781853226945e-05,0.00560904573649168,0.0,0.4921336770057678,3965.8987909557127,4147.493729128811,0.0,0.94,0.0,575.840538015627,4147.493729128811,23.738973124564193,823.0342005884729,4147.493729128811,823.0342005884729,0.0,4606.951591654755,200,0.94,0.905,-6.120287434896454e-05,50,859,859,859,764.485979373197,0.0,23.738973124564193,4606.951591654755,50,3965.8987909557127,4147.493729128811,376.7809475768448,172000000,200,-1.8817092495737597e-05,764.485979373197,0.905,859,4599.686439755682,4599.686439755682,376.7809475768448
860,591.1071161493296,4.2697787648648955e-05,0.005807512905448675,0.0,0.4621882140636444,4068.2637302547755,4232.449542225874,0.0,0.94,0.0,591.1071161493296,4232.449542225874,12.736453125333083,873.652837688194,4232.449542225874,873.652837688194,0.0,4605.359991825383,200,0.94,0.95,-6.774792564101517e-05,50,860,860,860,632.1995887836615,0.0,12.736453125333083,4605.359991825383,50,4068.2637302547755,4232.449542225874,1208.2083986076057,172200000,200,-2.5050137992366217e-05,632.1995887836615,0.95,860,4590.807684752823,4590.807684752823,1208.2083986076057
861,579.343260506643,2.852559691746137e-05,0.004785935394465923,0.0,0.5067934989929199,4020.51664136342,4113.652391205892,0.0,0.94,0.0,579.343260506643,4113.652391205892,12.377331451462073,750.3973665742261,4113.652391205891,750.3973665742261,0.0,4605.3909599555,200,0.94,0.87,5.483473159983987e-06,50,861,861,861,984.4386726267355,0.0,12.377331451462073,4605.3909599555,50,4020.51664136342,4113.652391205891,46.98322141293738,172400000,200,3.400907007744536e-05,984.4386726267355,0.87,861,4596.413459130361,4596.413459130361,46.98322141293738
862,601.3242313828305,2.7051727556681726e-05,0.0047005354426801205,0.0,0.5085200667381287,4176.643594685576,3969.7599658442036,0.0,0.9,0.0,601.3242313828305,3969.7599658442036,26.47306194787863,744.5916811210678,3969.759965844203,744.5916811210678,0.0,4607.813199966855,200,0.9,0.94,-2.600334119051695e-05,50,862,862,862,1070.0942772035135,0.0,26.47306194787863,4607.813199966855,50,4176.643594685576,3969.759965844203,15.008801138503134,172600000,200,1.0483863661647774e-06,1070.0942772035135,0.94,862,4600.082090641661,4600.082090641661,15.008801138503134
863,590.3736636994206,3.959655441576615e-05,0.006047565955668688,0.0,0.4651055932044983,4073.304458168589,3808.2656484898157,0.0,0.9,0.0,590.3736636994206,3808.2656484898157,181.93995946412014,637.8782275348614,3808.2656484898157,637.8782275348614,0.0,4607.933919115771,200,0.9,0.94,-7.484508387278765e-05,50,863,863,863,1175.786351546778,0.0,181.93995946412014,4607.933919115771,50,4073.304458168589,3808.2656484898157,28.520851197935453,172800000,200,-3.5248529457021505e-05,1175.786351546778,0.94,863,4593.951587157985,4593.951587157985,28.520851197935453
864,609.9985501124664,2.1964055122225545e-05,0.005265426356345415,0.0,0.5156144499778748,4224.180385922278,3814.065324883117,0.0,0.82,0.0,609.9985501124664,3814.065324883117,603.2670682053329,623.5776322687126,3814.065324883117,623.5776322687126,0.0,4603.673698406601,200,0.82,0.97,1.3299400961841457e-05,50,864,864,864,1272.4081244427343,0.0,603.2670682053329,4603.673698406601,50,4224.180385922278,3814.065324883117,16.259938983228878,173000000,200,3.5263456084067e-05,1272.4081244427343,0.97,864,4587.639289973387,4587.639289973387,16.259938983228878
865,580.7648248138294,4.1783793676586356e-05,0.006256713531911373,0.0,0.5568452477455139,3992.3817532705025,4186.8863487380395,0.0,0.92,0.0,580.7648248138294,4186.8863487380395,36.896473085030514,790.4151547723437,4186.886348738039,790.4151547723437,0.0,4608.606729204525,200,0.92,0.895,-7.4438021329115145e-06,50,865,865,865,584.0451328035874,0.0,36.896473085030514,4608.606729204525,50,3992.3817532705025,4186.886348738039,2021.9526738435657,173200000,200,3.433999154367484e-05,584.0451328035874,0.895,865,4595.734592695984,4595.734592695984,2021.9526738435657
866,600.2058676146506,3.7085916119394824e-05,0.0049317339435219765,0.0,0.5478606224060059,4180.2820784565565,4145.1284683070835,0.0,0.86,0.0,600.2058676146506,4145.1284683070835,19.56646056293268,692.3450982197454,4145.1284683070835,692.3450982197454,0.0,4606.853932655536,200,0.86,0.93,-4.254348823451437e-05,50,866,866,866,817.2977671699689,0.0,19.56646056293268,4606.853932655536,50,4180.2820784565565,4145.1284683070835,88.30612138597441,173400000,200,-5.457572115119547e-06,817.2977671699689,0.93,866,4594.317190262331,4594.317190262331,88.30612138597441
867,594.7194080879522,1.0524190656724386e-05,0.0037097216118127108,0.0,0.5882912278175354,4107.7712658901655,4228.171826680945,0.0,0.92,0.0,594.7194080879522,4228.171826680945,127.73427602801685,663.1653359568847,4228.171826680945,663.1653359568847,0.0,4610.3946274264035,200,0.92,0.93,1.3090351785649545e-05,50,867,867,867,520.7412465689482,0.0,127.73427602801685,4610.3946274264035,50,4107.7712658901655,4228.171826680945,3133.732533661982,173600000,200,2.361454244237393e-05,520.7412465689482,0.93,867,4594.573636934238,4594.573636934238,3133.732533661982
868,576.6483280800392,2.5454322894802317e-05,0.004771274980157614,0.0,0.6358275413513184,3964.180537343725,3973.7352403323694,0.0,0.9,0.0,576.6483280800392,3973.7352403323694,164.57551925346192,730.7761813264308,3973.7352403323707,730.7761813264308,0.0,4605.406191123361,200,0.9,0.915,1.394820719724521e-05,50,868,868,868,1104.2279754540973,0.0,164.57551925346192,4605.406191123361,50,3964.180537343725,3973.7352403323707,69.60682945839395,173800000,200,3.940253009204753e-05,1104.2279754540973,0.915,868,4599.637895554321,4599.637895554321,69.60682945839395
869,598.293860751085,2.7876447347807698e-05,0.005199108272790909,0.0,0.5984130501747131,4114.962826481575,4096.017081461911,0.0,0.9,0.0,598.293860751085,4096.017081461911,67.58088524815754,707.7078197536676,4096.017081461911,707.7078197536676,0.0,4611.188179737286,200,0.9,0.92,-5.6872253480833024e-05,50,869,869,869,808.065016077925,0.0,67.58088524815754,4611.188179737286,50,4114.962826481575,4096.017081461911,866.858589648624,174000000,200,-2.8995806133025326e-05,808.065016077925,0.92,869,4604.965857404164,4604.965857404164,866.858589648624
870,582.689517695358,2.5959078811865766e-05,0.005224390886723995,0.0,0.6278887391090393,4031.8470542376663,4154.187421912839,0.0,0.9,0.0,582.689517695358,4154.187421912839,13.956578701573374,680.6929251066708,4154.187421912839,680.6929251066708,0.0,4605.58036809269,200,0.9,0.92,-4.700960744230542e-06,50,870,870,870,787.9040113114451,0.0,13.956578701573374,4605.58036809269,50,4031.8470542376663,4154.187421912839,41.7429178772317,174200000,200,2.1258118067635223e-05,787.9040113114451,0.92,870,4598.039306565528,4598.039306565528,41.7429178772317
871,603.4559169901627,5.1773085942841135e-05,0.006693223956972361,0.0,0.6030569076538086,4152.247342357109,4101.014187032499,0.0,0.92,0.0,603.4559169901627,4101.014187032499,57.89888225274174,723.7527405541595,4101.014187032499,723.7527405541595,0.0,4611.0331348472155,200,0.92,0.915,-7.896368333604187e-05,50,871,871,871,703.0469062267235,0.0,57.89888225274174,4611.0331348472155,50,4152.247342357109,4101.014187032499,1597.9756078986752,174400000,200,-2.7190597393200733e-05,703.0469062267235,0.915,871,4594.959194164123,4594.959194164123,1597.9756078986752
872,585.7921314478034,3.0872426577843726e-05,0.005205854307860136,0.0,0.5806818604469299,4071.060549318697,4079.424619651223,0.0,0.92,0.0,585.7921314478034,4079.424619651223,20.947816123157914,812.5990691000815,4079.4246196512236,812.5990691000815,0.0,4616.215216487585,200,0.92,0.915,-4.455537418834865e-05,50,872,872,872,929.8408377746459,0.0,20.947816123157914,4616.215216487585,50,4071.060549318697,4079.4246196512236,21.67884855064445,174600000,200,-1.3682947610504925e-05,929.8408377746459,0.915,872,4597.79125972632,4597.79125972632,21.67884855064445
873,586.1448110531376,4.0665756387170404e-05,0.005558909848332405,0.0,0.5522565841674805,4027.1686139322806,4093.206078481873,0.0,0.86,0.0,586.1448110531376,4093.206078481873,139.52489010661276,680.1526434786851,4093.206078481873,680.1526434786851,0.0,4609.031456341171,200,0.86,0.895,-5.7535165979061276e-05,50,873,873,873,706.6454415066653,0.0,139.52489010661276,4609.031456341171,50,4027.1686139322806,4093.206078481873,1210.207270073665,174800000,200,-1.686940959189087e-05,706.6454415066653,0.895,873,4594.29957036413,4594.29957036413,1210.207270073665
874,597.9378451816707,3.087868662987603e-05,0.00490835914388299,0.0,0.5785437226295471,4139.889014402732,4013.2258291901085,0.0,0.9,0.0,597.9378451816707,4013.2258291901085,36.78768932577848,760.3646817560058,4013.225829190109,760.3646817560058,0.0,4606.259508955183,200,0.9,0.935,-1.292787510465132e-05,50,874,874,874,1152.5273872635867,0.0,36.78768932577848,4606.259508955183,50,4139.889014402732,4013.225829190109,16.88706173202229,175000000,200,1.7950811525224708e-05,1152.5273872635867,0.935,874,4591.787351361914,4591.787351361914,16.88706173202229
875,582.1814364270319,3.232982999179512e-05,0.00527039123699069,0.0,0.5913481712341309,4031.2413295918727,3922.651694994287,0.0,0.88,0.0,582.1814364270319,3922.651694994287,9.964496418162408,762.5402121300541,3922.651694994287,762.5402121300541,0.0,4605.866515406124,200,0.88,0.865,-2.1645522792823613e-05,50,875,875,875,1127.8392455132257,0.0,9.964496418162408,4605.866515406124,50,4031.2413295918727,3922.651694994287,41.85230435747771,175200000,200,1.068430719897151e-05,1127.8392455132257,0.865,875,4595.337263184105,4595.337263184105,41.85230435747771
876,603.9411009427326,2.64599293586798e-05,0.00519813597202301,0.0,0.5268096923828125,4176.081023196731,3953.082139265804,0.0,0.86,0.0,603.9411009427326,3953.082139265804,96.88530063008791,631.6148360544946,3953.082139265804,631.6148360544946,0.0,4608.000911833114,200,0.86,0.92,-7.387723599094898e-05,50,876,876,876,1109.3632832922679,0.0,96.88530063008791,4608.000911833114,50,4176.081023196731,3953.082139265804,34.982491049445215,175400000,200,-4.7417306632269174e-05,1109.3632832922679,0.92,876,4598.886460150616,4598.886460150616,34.982491049445215
877,595.4688779302312,3.522730412441888e-05,0.0048249526880681515,0.0,0.5325207114219666,4103.386277408333,4146.115686202552,0.0,0.92,0.0,595.4688779302312,4146.115686202552,323.276596810511,750.1500661410796,4146.115686202551,750.1500661410796,0.0,4609.68226030661,200,0.92,0.91,-3.157480387017131e-05,50,877,877,877,719.8406060191412,0.0,323.276596810511,4609.68226030661,50,4103.386277408333,4146.115686202551,804.8517394708089,175600000,200,3.6525002542475704e-06,719.8406060191412,0.91,877,4596.422488014823,4596.422488014823,804.8517394708089
878,593.8106723809165,2.4839711841195822e-05,0.004366560839116573,0.0,0.5255932211875916,4071.920983563338,3881.392786141938,0.0,0.84,0.0,593.8106723809165,3881.392786141938,70.08700446730349,734.7124315293111,3881.3927861419365,734.7124315293111,0.0,4614.038341241644,200,0.84,0.89,-2.877461156458594e-05,50,878,878,878,1181.3542715863978,0.0,70.08700446730349,4614.038341241644,50,4071.920983563338,3881.3927861419365,44.363401250408636,175800000,200,-3.934899723390117e-06,1181.3542715863978,0.89,878,4593.752944919899,4593.752944919899,44.363401250408636
879,587.6348269905515,3.7710461583628785e-05,0.00527329882606864,0.0,0.5400848984718323,4053.6038687044843,3886.8240706305933,0.0,0.84,0.0,587.6348269905515,3886.8240706305933,20.476452984399717,804.3740940663661,3886.8240706305933,804.3740940663661,0.0,4615.34292493402,200,0.84,0.86,-2.4447659598081373e-05,50,879,879,879,1071.6091527142423,0.0,20.476452984399717,4615.34292493402,50,4053.6038687044843,3886.8240706305933,61.60046815739219,176000000,200,1.3262801985547412e-05,1071.6091527142423,0.86,879,4596.402354528289,4596.402354528289,61.60046815739219
880,607.1926980110791,3.4281918487977237e-05,0.005219243932515383,0.0,0.5152487754821777,4185.896689267759,4065.074960940814,0.0,0.86,0.0,607.1926980110791,4065.074960940814,32.41575395344582,741.2943684474437,4065.074960940814,741.2943684474437,0.0,4606.600281499763,200,0.86,0.98,-4.895026359008625e-05,50,880,880,880,926.9820315958302,0.0,32.41575395344582,4606.600281499763,50,4185.896689267759,4065.074960940814,38.25593835812041,176200000,200,-1.4668345102109015e-05,926.9820315958302,0.98,880,4598.370690718196,4598.370690718196,38.25593835812041
881,584.0469599569356,3.5510216548573226e-05,0.006244946271181107,0.0,0.4702300727367401,3994.2143711077283,4117.432409080573,0.0,0.9,0.0,584.0469599569356,4117.432409080573,25.998085022114136,859.7803393440862,4117.432409080574,859.7803393440862,0.0,4609.809745810838,200,0.9,0.93,-7.755124534014612e-05,50,881,881,881,867.5336599218253,0.0,25.998085022114136,4609.809745810838,50,3994.2143711077283,4117.432409080574,39.22239919412824,176400000,200,-4.20410287915729e-05,867.5336599218253,0.93,881,4600.826683173265,4600.826683173265,39.22239919412824
