basketball-v2/Iteration,Average/Iteration,MetaTest/Average/Iteration,Average/SuccessRate,GaussianMLPPolicy/dLoss,MetaTest/Average/StdReturn,TotalEnvSteps,MetaTest/Average/NumEpisodes,basketball-v2/MaxReturn,MetaTest/basketball-v2/AverageReturn,MetaTest/Average/MaxReturn,MetaTest/Average/SuccessRate,basketball-v2/MinReturn,basketball-v2/TerminationRate,MetaTest/basketball-v2/MinReturn,MetaTest/basketball-v2/TerminationRate,MetaTest/basketball-v2/NumEpisodes,Average/AverageReturn,MetaTest/Average/AverageDiscountedReturn,GaussianMLPPolicy/KLBefore,MetaTest/basketball-v2/StdReturn,Average/MaxReturn,Average/StdReturn,MetaTest/Average/AverageReturn,Iteration,basketball-v2/AverageReturn,basketball-v2/NumEpisodes,Average/AverageDiscountedReturn,GaussianMLPPolicy/KLAfter,MetaTest/basketball-v2/MaxReturn,Average/TerminationRate,MetaTest/Average/MinReturn,MetaTest/basketball-v2/SuccessRate,GaussianMLPPolicy/LossBefore,GaussianMLPPolicy/LossAfter,MetaTest/basketball-v2/Iteration,basketball-v2/SuccessRate,Average/NumEpisodes,GaussianMLPPolicy/Entropy,MetaTest/Average/TerminationRate,basketball-v2/AverageDiscountedReturn,basketball-v2/StdReturn,MetaTest/basketball-v2/AverageDiscountedReturn,Average/MinReturn
1037,1037,1037,0.875,4.127506872464437e-05,536.6199679519543,207600000,50,4615.950429533705,4283.2333297738105,4613.260051396703,0.9,956.1086789302415,0.0,3067.6458693105938,0.0,50,4152.226242232586,4283.2333297738105,0.0,536.6199679519543,4615.950429533705,652.2259764951858,4283.2333297738105,1037,4152.226242232586,200,606.3930768375141,0.005928932689130306,4613.260051396703,0.0,3067.6458693105938,0.9,1.5037438060971908e-05,-2.6237630663672462e-05,1037,0.875,200,-0.7438039779663086,0.0,606.3930768375141,652.2259764951858,4283.2333297738105,956.1086789302415
1038,1038,1038,0.855,3.9466422549594427e-05,528.8577311177108,207800000,50,4612.127507748905,4301.876368529287,4616.4107957423985,0.92,178.8187579024114,0.0,3168.4956489920705,0.0,50,4028.2817201491207,4301.876368529287,0.0,528.8577311177108,4612.127507748905,749.6811873377148,4301.876368529287,1038,4028.2817201491207,200,589.3292719832948,0.005205539055168629,4616.4107957423985,0.0,3168.4956489920705,0.92,-2.7275395950709935e-06,-4.219396214466542e-05,1038,0.855,200,-0.7476065754890442,0.0,589.3292719832948,749.6811873377148,4301.876368529287,178.8187579024114
1039,1039,1039,0.9,2.6413656087242998e-05,776.468884974909,208000000,50,4621.504180621223,4257.197083896773,4617.18520817559,0.9,564.3307217237525,0.0,50.9930629301977,0.0,50,4207.738125306246,4257.197083896773,0.0,776.468884974909,4621.504180621223,582.0884225801988,4257.197083896773,1039,4207.738125306246,200,609.4221065372013,0.00479255523532629,4617.18520817559,0.0,50.9930629301977,0.9,-1.811148649721872e-05,-4.452514258446172e-05,1039,0.9,200,-0.7792686820030212,0.0,609.4221065372013,582.0884225801988,4257.197083896773,564.3307217237525
1040,1040,1040,0.845,2.5961278879549354e-05,510.5309929908374,208200000,50,4618.882692133509,4303.809324771944,4620.385120267074,0.92,100.01467968380143,0.0,3134.017576507086,0.0,50,4160.2855202195515,4303.809324771944,0.0,510.5309929908374,4618.882692133509,732.3108416023268,4303.809324771944,1040,4160.2855202195515,200,603.8133951588384,0.004780394956469536,4620.385120267074,0.0,3134.017576507086,0.92,1.0239444236503914e-05,-1.572183464304544e-05,1040,0.845,200,-0.7654228210449219,0.0,603.8133951588384,732.3108416023268,4303.809324771944,100.01467968380143
1041,1041,1041,0.865,2.3141971269069472e-05,545.7876405211787,208400000,50,4617.832342935812,4281.397075502758,4612.467064887047,0.84,48.68492482647747,0.0,3137.4399825697806,0.0,50,4018.50360611774,4281.397075502758,0.0,545.7876405211787,4617.832342935812,758.2857447059367,4281.397075502758,1041,4018.50360611774,200,589.0950257993545,0.0039053738582879305,4612.467064887047,0.0,3137.4399825697806,0.84,-3.124581326119369e-06,-2.626655259518884e-05,1041,0.865,200,-0.7711120843887329,0.0,589.0950257993545,758.2857447059367,4281.397075502758,48.68492482647747
1042,1042,1042,0.795,3.8643582911390695e-06,548.1560122672969,208600000,50,4613.547068041196,4271.359680852737,4617.977852188444,0.9,2700.6529572913346,0.0,3052.670500057972,0.0,50,4125.094812228242,4271.359680852737,0.0,548.1560122672969,4613.547068041196,600.9039189613036,4271.359680852737,1042,4125.094812228242,200,600.4467804979571,0.0023399475030601025,4617.977852188444,0.0,3052.670500057972,0.9,9.778401590665453e-07,-2.886518132072524e-06,1042,0.795,200,-0.7684144377708435,0.0,600.4467804979571,600.9039189613036,4271.359680852737,2700.6529572913346
1043,1043,1043,0.79,3.562198799045291e-05,561.6851413000876,208800000,50,4613.60455372855,4262.63739822235,4610.54857107721,0.86,65.02456761099695,0.0,3052.2220959038655,0.0,50,4054.015711262198,4262.63739822235,0.0,561.6851413000876,4613.60455372855,708.9663706085618,4262.63739822235,1043,4054.015711262198,200,591.6757670157511,0.0052779437974095345,4610.54857107721,0.0,3052.2220959038655,0.86,-1.0599487723084167e-06,-3.6681936762761325e-05,1043,0.79,200,-0.7720269560813904,0.0,591.6757670157511,708.9663706085618,4262.63739822235,65.02456761099695
1044,1044,1044,0.945,6.290594456004328e-06,543.4762614027702,209000000,50,4616.227512030552,4282.246502807909,4615.420135085327,0.86,3090.6785051775432,0.0,3051.4312409748263,0.0,50,4190.483556098246,4282.24650280791,0.0,543.4762614027702,4616.227512030552,553.338986589227,4282.246502807909,1044,4190.483556098246,200,608.4035404870017,0.0030918295960873365,4615.420135085327,0.0,3051.4312409748263,0.86,9.638158644520445e-07,-5.326778591552284e-06,1044,0.945,200,-0.7706890106201172,0.0,608.4035404870017,553.338986589227,4282.24650280791,3090.6785051775432
1045,1045,1045,0.905,4.045855121148634e-06,562.2278053289932,209200000,50,4616.312811808298,4268.99926860408,4617.314514104559,0.86,3086.670544350471,0.0,3030.610804936526,0.0,50,4232.576416960451,4268.99926860408,0.0,562.2278053289932,4616.312811808298,542.9724927538102,4268.99926860408,1045,4232.576416960451,200,614.9761504160484,0.002467906568199396,4617.314514104559,0.0,3030.610804936526,0.86,-2.9250229545141337e-06,-6.9708780756627675e-06,1045,0.905,200,-0.7735567688941956,0.0,614.9761504160484,542.9724927538102,4268.99926860408,3086.670544350471
1046,1046,1046,0.845,2.7609746211965103e-05,559.9839659677633,209400000,50,4617.767757943661,4281.127708078787,4616.1686672346095,0.8,50.70395380523792,0.0,3180.340691134784,0.0,50,4114.77771331366,4281.127708078786,0.0,559.9839659677633,4617.767757943661,672.2547078894911,4281.127708078787,1046,4114.77771331366,200,599.3308329219553,0.004558244254440069,4616.1686672346095,0.0,3180.340691134784,0.8,4.061473191541154e-06,-2.354827302042395e-05,1046,0.845,200,-0.7684383392333984,0.0,599.3308329219553,672.2547078894911,4281.127708078786,50.70395380523792
1047,1047,1047,0.83,1.3243991247691156e-05,797.2762821139866,209600000,50,4618.853604822167,4175.338387755419,4613.137428811131,0.9,1435.3847481448727,0.0,37.04206524646396,0.0,50,4102.937872379841,4175.338387755419,0.0,797.2762821139866,4618.853604822167,621.5475303438487,4175.338387755419,1047,4102.937872379841,200,598.977420336574,0.0029733642004430294,4613.137428811131,0.0,37.04206524646396,0.9,1.2247817721799947e-05,-9.961735258912086e-07,1047,0.83,200,-0.7414111495018005,0.0,598.977420336574,621.5475303438487,4175.338387755419,1435.3847481448727
1048,1048,1048,0.955,3.998042302555405e-06,553.644044704013,209800000,50,4618.906502098184,4251.7636717830765,4616.454775903723,0.88,3120.1412310221276,0.0,3184.3951518548606,0.0,50,4237.687272587384,4251.7636717830765,0.0,553.644044704013,4618.906502098184,505.85432649283683,4251.7636717830765,1048,4237.687272587384,200,613.7970448380003,0.0023750856053084135,4616.454775903723,0.0,3184.3951518548606,0.88,-2.458355993439909e-05,-2.8581602236954495e-05,1048,0.955,200,-0.7823886871337891,0.0,613.7970448380003,505.85432649283683,4251.7636717830765,3120.1412310221276
1049,1049,1049,0.775,3.071862465731101e-06,518.3376616770435,210000000,50,4616.780332596738,4304.466950122292,4609.105502344427,0.94,3107.515670169147,0.0,3145.0507200647185,0.0,50,4047.327602559453,4304.466950122291,0.0,518.3376616770435,4616.780332596738,634.646394330134,4304.466950122292,1049,4047.327602559453,200,591.5392301575918,0.0015267308335751295,4609.105502344427,0.0,3145.0507200647185,0.94,7.048179213597905e-06,3.976316747866804e-06,1049,0.775,200,-0.7724113464355469,0.0,591.5392301575918,634.646394330134,4304.466950122291,3107.515670169147
1050,1050,1050,0.855,1.1732168786693364e-05,515.0810329489882,210200000,50,4618.194402372508,4290.011709158048,4614.208915351916,0.9,521.0255404299756,0.0,3145.9654255659625,0.0,50,4159.0506286195805,4290.011709158048,0.0,515.0810329489882,4618.194402372508,651.5020671545834,4290.011709158048,1050,4159.0506286195805,200,606.0327634809379,0.003576163202524185,4614.208915351916,0.0,3145.9654255659625,0.9,3.2385978556703776e-06,-8.493570931022987e-06,1050,0.855,200,-0.7676712274551392,0.0,606.0327634809379,651.5020671545834,4290.011709158048,521.0255404299756
1051,1051,1051,0.91,3.380441376066301e-05,535.0148101387638,210400000,50,4615.580565491626,4277.841834101969,4616.076539600383,0.88,983.2918811349638,0.0,3181.6103552726636,0.0,50,4120.788769295176,4277.841834101969,0.0,535.0148101387638,4615.580565491626,606.4025203278196,4277.841834101969,1051,4120.788769295176,200,600.0981142165771,0.005692801438271999,4616.076539600383,0.0,3181.6103552726636,0.88,1.5727306163171306e-05,-1.8077107597491704e-05,1051,0.91,200,-0.7522814869880676,0.0,600.0981142165771,606.4025203278196,4277.841834101969,983.2918811349638
1052,1052,1052,0.87,1.5619719761161832e-05,600.4931703875654,210600000,50,4619.498414776715,4255.264395746432,4622.483458325267,0.92,1372.8635965026895,0.0,1882.1191307700421,0.0,50,4204.592584714224,4255.264395746432,0.0,600.4931703875654,4619.498414776715,584.8277674660948,4255.264395746432,1052,4204.592584714224,200,612.2301055116785,0.003208375070244074,4622.483458325267,0.0,1882.1191307700421,0.92,5.9129974943061825e-06,-9.70672226685565e-06,1052,0.87,200,-0.7453889846801758,0.0,612.2301055116785,584.8277674660948,4255.264395746432,1372.8635965026895
1053,1053,1053,0.92,1.0825757271959446e-05,530.9742643185816,210800000,50,4623.213586012764,4290.095450388167,4617.998713474612,0.9,687.6186796956664,0.0,3184.9960290785707,0.0,50,4294.648215501447,4290.095450388167,0.0,530.9742643185816,4623.213586012764,531.469214991303,4290.095450388167,1053,4294.648215501447,200,624.5103834180223,0.0036979347933083773,4617.998713474612,0.0,3184.9960290785707,0.9,-4.653466021409258e-06,-1.5479223293368705e-05,1053,0.92,200,-0.7503050565719604,0.0,624.5103834180223,531.469214991303,4290.095450388167,687.6186796956664
1054,1054,1054,0.845,1.7812103124015266e-05,508.6777068720942,211000000,50,4613.214415594922,4304.7958418866465,4613.612954582541,0.96,42.19906165397267,0.0,3197.2269570475464,0.0,50,4079.6211960065425,4304.7958418866465,0.0,508.6777068720942,4613.214415594922,711.291022791802,4304.7958418866465,1054,4079.6211960065425,200,594.7678314891858,0.0037372144870460033,4613.612954582541,0.0,3197.2269570475464,0.96,2.075200973195024e-05,2.9399066079349723e-06,1054,0.845,200,-0.7184543609619141,0.0,594.7678314891858,711.291022791802,4304.7958418866465,42.19906165397267
1055,1055,1055,0.845,1.6598733054706827e-05,511.54656105188565,211200000,50,4620.085811466339,4294.093906813876,4616.024098719046,0.86,16.82783109413159,0.0,3160.6789665862834,0.0,50,4128.436648861286,4294.093906813877,0.0,511.54656105188565,4620.085811466339,661.7285352090801,4294.093906813876,1055,4128.436648861286,200,602.0653759851871,0.003670676378533244,4616.024098719046,0.0,3160.6789665862834,0.86,-1.635927037568763e-05,-3.2958003430394456e-05,1055,0.845,200,-0.7468722462654114,0.0,602.0653759851871,661.7285352090801,4294.093906813877,16.82783109413159
1056,1056,1056,0.925,1.821275111524301e-05,513.2073763403841,211400000,50,4617.521767010339,4297.567895662959,4613.671298204767,0.94,24.400886191726823,0.0,3204.0297021181873,0.0,50,4267.461306014286,4297.567895662959,0.0,513.2073763403841,4617.521767010339,585.4307869297077,4297.567895662959,1056,4267.461306014286,200,618.0625326820456,0.004003928974270821,4613.671298204767,0.0,3204.0297021181873,0.94,1.9007682567462325e-05,7.949314522193163e-07,1056,0.925,200,-0.7193713188171387,0.0,618.0625326820456,585.4307869297077,4297.567895662959,24.400886191726823
1057,1057,1057,0.8,1.486157543695299e-05,747.1540646053827,211600000,50,4619.644380575088,4185.199354672865,4617.848517714275,0.9,408.9845911412066,0.0,525.8333473399101,0.0,50,3983.7997396803753,4185.199354672864,0.0,747.1540646053827,4619.644380575088,795.0160481981678,4185.199354672865,1057,3983.7997396803753,200,586.6531846064595,0.003349539590999484,4617.848517714275,0.0,525.8333473399101,0.9,-4.280470420781057e-06,-1.9142045857734047e-05,1057,0.8,200,-0.7259941697120667,0.0,586.6531846064595,795.0160481981678,4185.199354672864,408.9845911412066
1058,1058,1058,0.92,1.534758357024657e-05,512.2817545407005,211800000,50,4619.982237085632,4294.981456188051,4619.522873909549,0.9,26.09698562204999,0.0,3065.383941256453,0.0,50,4272.215213175897,4294.981456188051,0.0,512.2817545407005,4619.982237085632,589.3333505974344,4294.981456188051,1058,4272.215213175897,200,620.9295682835128,0.0032961429096758366,4619.522873909549,0.0,3065.383941256453,0.9,4.110493989628594e-07,-1.493653417128371e-05,1058,0.92,200,-0.7244881987571716,0.0,620.9295682835128,589.3333505974344,4294.981456188051,26.09698562204999
1059,1059,1059,0.855,1.6437869362562196e-05,796.550494260316,212000000,50,4616.233974771927,4163.523440539825,4617.47760455923,0.86,21.929151648312196,0.0,44.541938579377266,0.0,50,4069.1344613535107,4163.523440539825,0.0,796.550494260316,4616.233974771927,748.5765832299949,4163.523440539825,1059,4069.1344613535107,200,597.6329734591147,0.0034556742757558823,4617.47760455923,0.0,44.541938579377266,0.86,9.708992365631275e-06,-6.7288769969309215e-06,1059,0.855,200,-0.7155570983886719,0.0,597.6329734591147,748.5765832299949,4163.523440539825,21.929151648312196
1060,1060,1060,0.87,5.625019412036636e-06,510.09790535554095,212200000,50,4617.5549129089995,4315.959529983731,4614.451772833097,0.9,3155.337681675369,0.0,3115.782885115693,0.0,50,4191.383874122119,4315.95952998373,0.0,510.09790535554095,4617.5549129089995,575.6349614054282,4315.959529983731,1060,4191.383874122119,200,613.2246428598113,0.0031511145643889904,4614.451772833097,0.0,3115.782885115693,0.9,8.296372470795177e-06,2.671353058758541e-06,1060,0.87,200,-0.706874430179596,0.0,613.2246428598113,575.6349614054282,4315.95952998373,3155.337681675369
1061,1061,1061,0.825,2.801650043693371e-05,529.6072478630334,212400000,50,4617.647207592329,4280.138401246969,4619.413364119431,0.9,271.40301776623835,0.0,3186.0566083670014,0.0,50,4090.8201649768243,4280.138401246968,0.0,529.6072478630334,4617.647207592329,699.8295250942579,4280.138401246969,1061,4090.8201649768243,200,597.6728363244933,0.004677389748394489,4619.413364119431,0.0,3186.0566083670014,0.9,-3.561486300895922e-05,-6.363136344589293e-05,1061,0.825,200,-0.7414599061012268,0.0,597.6728363244933,699.8295250942579,4280.138401246968,271.40301776623835
1062,1062,1062,0.955,1.5156158042373136e-05,523.7766263585845,212600000,50,4618.408863271898,4314.278612796862,4619.561356212886,0.9,42.56056460765198,0.0,3190.684372415062,0.0,50,4204.348383917267,4314.278612796862,0.0,523.7766263585845,4618.408863271898,661.077367555496,4314.278612796862,1062,4204.348383917267,200,616.3006168093495,0.0034627155400812626,4619.561356212886,0.0,3190.684372415062,0.9,-8.516670277458616e-06,-2.367282831983175e-05,1062,0.955,200,-0.7490816116333008,0.0,616.3006168093495,661.077367555496,4314.278612796862,42.56056460765198
1063,1063,1063,0.8,2.4998807930387557e-05,495.59281840670803,212800000,50,4620.936066986407,4296.375743342531,4619.081569908565,0.92,183.0267132878528,0.0,3206.9736960719283,0.0,50,3915.324921111082,4296.375743342531,0.0,495.59281840670803,4620.936066986407,774.7049290077937,4296.375743342531,1063,3915.324921111082,200,574.6471637167587,0.004917318932712078,4619.081569908565,0.0,3206.9736960719283,0.92,-3.0590010283049196e-05,-5.558881821343675e-05,1063,0.8,200,-0.7718929052352905,0.0,574.6471637167587,774.7049290077937,4296.375743342531,183.0267132878528
1064,1064,1064,0.97,1.908184276544489e-05,532.0199082690791,213000000,50,4617.456759381212,4279.007282961142,4619.353310782269,0.88,587.458617202869,0.0,3179.7716996013164,0.0,50,4374.44163855682,4279.007282961143,0.0,532.0199082690791,4617.456759381212,486.9971946334532,4279.007282961142,1064,4374.44163855682,200,637.3768427581095,0.004119810648262501,4619.353310782269,0.0,3179.7716996013164,0.88,-4.118764991289936e-05,-6.026949267834425e-05,1064,0.97,200,-0.8311004042625427,0.0,637.3768427581095,486.9971946334532,4279.007282961143,587.458617202869
1065,1065,1065,0.86,5.857594987901393e-05,638.9370370238532,213200000,50,4619.497865891401,4251.027124552525,4615.845375481505,0.9,58.66113491886331,0.0,1555.2157918973676,0.0,50,4146.939580691052,4251.027124552525,0.0,638.9370370238532,4619.497865891401,677.3853609767198,4251.027124552525,1065,4146.939580691052,200,602.9666736657762,0.0065626041032373905,4615.845375481505,0.0,1555.2157918973676,0.9,1.4219875083654188e-05,-4.4356074795359746e-05,1065,0.86,200,-0.823150634765625,0.0,602.9666736657762,677.3853609767198,4251.027124552525,58.66113491886331
1066,1066,1066,0.83,2.301690255990252e-05,500.8343439675859,213400000,50,4618.048135575641,4318.572322594078,4612.422005432505,0.9,514.6551575627215,0.0,3169.4811640954945,0.0,50,4004.720516009056,4318.572322594077,0.0,500.8343439675859,4618.048135575641,699.8312917183001,4318.572322594078,1066,4004.720516009056,200,588.2800836506586,0.004536631051450968,4612.422005432505,0.0,3169.4811640954945,0.9,-5.075131048215553e-05,-7.376821304205805e-05,1066,0.83,200,-0.8703250885009766,0.0,588.2800836506586,699.8312917183001,4318.572322594077,514.6551575627215
1067,1067,1067,0.845,1.3567587302532047e-05,868.2482066969039,213600000,50,4616.245872090457,4174.687710637972,4614.293711729914,0.9,96.32783129288556,0.0,73.09235748253236,0.0,50,4214.621366411921,4174.6877106379725,0.0,868.2482066969039,4616.245872090457,636.8732675601536,4174.687710637972,1067,4214.621366411921,200,611.966853697746,0.0035684206523001194,4614.293711729914,0.0,73.09235748253236,0.9,4.185713623883203e-05,2.828954893629998e-05,1067,0.845,200,-0.8257465362548828,0.0,611.966853697746,636.8732675601536,4174.6877106379725,96.32783129288556
1068,1068,1068,0.83,3.4576265534269623e-05,487.1537577009008,213800000,50,4621.12420281569,4320.202317324017,4616.056941617197,0.92,41.63158389151493,0.0,3162.253103800741,0.0,50,4102.046161370779,4320.202317324017,0.0,487.1537577009008,4621.12420281569,749.617393955963,4320.202317324017,1068,4102.046161370779,200,598.1832355895916,0.005127327516674995,4616.056941617197,0.0,3162.253103800741,0.92,-1.29523341456661e-05,-4.7528599679935724e-05,1068,0.83,200,-0.8401449918746948,0.0,598.1832355895916,749.617393955963,4320.202317324017,41.63158389151493
1069,1069,1069,0.9,2.904247958213091e-05,534.0591520920962,214000000,50,4615.35930985613,4275.095781510459,4610.568305997745,0.9,424.6335589768443,0.0,3138.590510092202,0.0,50,4173.483907043074,4275.095781510459,0.0,534.0591520920962,4615.35930985613,693.0213584520252,4275.095781510459,1069,4173.483907043074,200,607.3800042250717,0.004365583881735802,4610.568305997745,0.0,3138.590510092202,0.9,-3.7353856896515936e-06,-3.27778652717825e-05,1069,0.9,200,-0.842961311340332,0.0,607.3800042250717,693.0213584520252,4275.095781510459,424.6335589768443
1070,1070,1070,0.87,1.3323855228009052e-05,532.3285868073684,214200000,50,4615.762862255964,4283.9592556498355,4614.330889718678,0.9,257.1300112113523,0.0,3198.675184959621,0.0,50,4228.873611500006,4283.959255649836,0.0,532.3285868073684,4615.762862255964,657.400894179523,4283.9592556498355,1070,4228.873611500006,200,613.7136472422485,0.0027659779880195856,4614.330889718678,0.0,3198.675184959621,0.9,3.2412688142358093e-06,-1.0082586413773242e-05,1070,0.87,200,-0.838995099067688,0.0,613.7136472422485,657.400894179523,4283.959255649836,257.1300112113523
